topic_id,topic_word,prob
9,미국,0.00623596366494894
9,독일,0.005679382011294365
9,위하,0.005360637325793505
9,말하,0.005069010425359011
9,전쟁,0.004178531002253294
9,그것,0.0036890581250190735
9,스탈린,0.0032927277497947216
9,마니아,0.0031977470498532057
9,정부,0.0031866629142314196
9,공업,0.0031353975646197796
9,소비,0.003054348286241293
9,생각,0.002933638636022806
9,못하,0.002905613975599408
9,그리,0.0028439501766115427
9,사실,0.0028391648083925247
9,러시아,0.0028304087463766336
9,국가,0.0028219479136168957
9,그러,0.0027072355151176453
9,계획,0.0027032233774662018
9,공장,0.0026126604061573744
9,일본,0.00255380105227232
9,주의,0.0024653428699821234
9,지방,0.0024550023954361677
9,미국인,0.0023417396005243063
9,모든,0.0023053663317114115
9,자유,0.002172660082578659
