Topics,Alpha,Eta,Coherence
9,0.002,0.08,0.3800449964572009
9,0.002,0.09,0.3800449964572009
9,0.002,0.1,0.3800449964572009
9,0.003,0.01,0.38739361635253466
9,0.003,0.02,0.38802822258651687
9,0.003,0.03,0.38802822258651687
9,0.003,0.04,0.3880282225865168
9,0.003,0.05,0.38114429777911407
9,0.003,0.06,0.382758189459857
9,0.003,0.07,0.38084062178907935
9,0.003,0.08,0.3800449964572009
9,0.003,0.09,0.3800449964572009
9,0.003,0.1,0.3800449964572009
9,0.004,0.01,0.38739361635253466
9,0.004,0.02,0.38802822258651687
9,0.004,0.03,0.38802822258651687
9,0.004,0.04,0.3880282225865168
9,0.004,0.05,0.38114429777911407
9,0.004,0.06,0.382758189459857
9,0.004,0.07,0.38084062178907935
9,0.004,0.08,0.3800449964572009
9,0.004,0.09,0.3800449964572009
9,0.004,0.1,0.3800449964572009
9,0.005,0.01,0.38739361635253466
9,0.005,0.02,0.38802822258651687
9,0.005,0.03,0.38802822258651687
9,0.005,0.04,0.3880282225865168
9,0.005,0.05,0.38114429777911407
9,0.005,0.06,0.382758189459857
9,0.005,0.07,0.38084062178907935
9,0.005,0.08,0.3800449964572009
9,0.005,0.09,0.3800449964572009
9,0.005,0.1,0.3800449964572009
9,0.006,0.01,0.38739361635253466
9,0.006,0.02,0.38802822258651687
9,0.006,0.03,0.38802822258651687
9,0.006,0.04,0.3880282225865168
9,0.006,0.05,0.38114429777911407
9,0.006,0.06,0.382758189459857
9,0.006,0.07,0.38084062178907935
9,0.006,0.08,0.3800449964572009
9,0.006,0.09,0.3800449964572009
9,0.006,0.1,0.3800449964572009
9,0.007,0.01,0.38739361635253466
9,0.007,0.02,0.38802822258651687
9,0.007,0.03,0.38802822258651687
9,0.007,0.04,0.3880282225865168
9,0.007,0.05,0.38114429777911407
9,0.007,0.06,0.382758189459857
9,0.007,0.07,0.38084062178907935
9,0.007,0.08,0.3800449964572009
9,0.007,0.09,0.3800449964572009
9,0.007,0.1,0.3800449964572009
9,0.008,0.01,0.38739361635253466
9,0.008,0.02,0.38802822258651687
9,0.008,0.03,0.38802822258651687
9,0.008,0.04,0.3880282225865168
9,0.008,0.05,0.38114429777911407
9,0.008,0.06,0.382758189459857
9,0.008,0.07,0.38084062178907935
9,0.008,0.08,0.3800449964572009
9,0.008,0.09,0.3800449964572009
9,0.008,0.1,0.3800449964572009
9,0.009000000000000001,0.01,0.38739361635253466
9,0.009000000000000001,0.02,0.38802822258651687
9,0.009000000000000001,0.03,0.38802822258651687
9,0.009000000000000001,0.04,0.3880282225865168
9,0.009000000000000001,0.05,0.38114429777911407
9,0.009000000000000001,0.06,0.382758189459857
9,0.009000000000000001,0.07,0.38084062178907935
9,0.009000000000000001,0.08,0.3800449964572009
9,0.009000000000000001,0.09,0.3800449964572009
9,0.009000000000000001,0.1,0.3800449964572009
9,0.01,0.01,0.38739361635253466
9,0.01,0.02,0.38802822258651687
9,0.01,0.03,0.38802822258651687
9,0.01,0.04,0.3880282225865168
9,0.01,0.05,0.38114429777911407
9,0.01,0.06,0.382758189459857
9,0.01,0.07,0.38084062178907935
9,0.01,0.08,0.3800449964572009
9,0.01,0.09,0.3800449964572009
9,0.01,0.1,0.3800449964572009
10,0.001,0.01,0.4114307185317546
10,0.001,0.02,0.3749583221241727
10,0.001,0.03,0.3942697730478856
10,0.001,0.04,0.3988690284309754
10,0.001,0.05,0.39452004500019694
10,0.001,0.06,0.37046987352518135
10,0.001,0.07,0.3642360661906929
10,0.001,0.08,0.3642360661906929
10,0.001,0.09,0.3643026001173528
10,0.001,0.1,0.3643026001173528
10,0.002,0.01,0.4114307185317546
10,0.002,0.02,0.3749583221241727
10,0.002,0.03,0.3942697730478856
10,0.002,0.04,0.3988690284309754
10,0.002,0.05,0.39169449648776733
10,0.002,0.06,0.37046987352518135
10,0.002,0.07,0.3642360661906929
10,0.002,0.08,0.3642360661906929
10,0.002,0.09,0.3643026001173528
10,0.002,0.1,0.3643026001173528
10,0.003,0.01,0.4114307185317546
10,0.003,0.02,0.3749583221241727
10,0.003,0.03,0.3942697730478856
10,0.003,0.04,0.3988690284309754
10,0.003,0.05,0.39169449648776733
10,0.003,0.06,0.37046987352518135
10,0.003,0.07,0.3642360661906929
10,0.003,0.08,0.3642360661906929
10,0.003,0.09,0.3643026001173528
10,0.003,0.1,0.3643026001173528
10,0.004,0.01,0.4114307185317546
10,0.004,0.02,0.37809929683503374
10,0.004,0.03,0.3942697730478856
10,0.004,0.04,0.3988690284309754
10,0.004,0.05,0.39169449648776733
10,0.004,0.06,0.37046987352518135
10,0.004,0.07,0.3642360661906929
10,0.004,0.08,0.3642360661906929
10,0.004,0.09,0.3643026001173528
10,0.004,0.1,0.3643026001173528
10,0.005,0.01,0.4114307185317546
10,0.005,0.02,0.37809929683503374
10,0.005,0.03,0.3942697730478856
10,0.005,0.04,0.3988690284309754
10,0.005,0.05,0.39169449648776733
10,0.005,0.06,0.37046987352518135
10,0.005,0.07,0.3642360661906929
10,0.005,0.08,0.3642360661906929
10,0.005,0.09,0.3643026001173528
10,0.005,0.1,0.3643026001173528
10,0.006,0.01,0.4114307185317546
10,0.006,0.02,0.37809929683503374
10,0.006,0.03,0.3942697730478856
10,0.006,0.04,0.3988690284309754
10,0.006,0.05,0.39169449648776733
10,0.006,0.06,0.37046987352518135
10,0.006,0.07,0.3642360661906929
10,0.006,0.08,0.3642360661906929
10,0.006,0.09,0.3643026001173528
10,0.006,0.1,0.3643026001173528
10,0.007,0.01,0.4114307185317546
10,0.007,0.02,0.37809929683503374
10,0.007,0.03,0.3942697730478856
10,0.007,0.04,0.3988690284309754
10,0.007,0.05,0.39169449648776733
10,0.007,0.06,0.37046987352518135
10,0.007,0.07,0.3642360661906929
10,0.007,0.08,0.3642360661906929
10,0.007,0.09,0.3643026001173528
10,0.007,0.1,0.3643026001173528
10,0.008,0.01,0.4114307185317546
10,0.008,0.02,0.37928858374538116
10,0.008,0.03,0.3942697730478856
10,0.008,0.04,0.3988690284309754
10,0.008,0.05,0.39169449648776733
10,0.008,0.06,0.37046987352518135
10,0.008,0.07,0.3642360661906929
10,0.008,0.08,0.3642360661906929
10,0.008,0.09,0.3643026001173528
10,0.008,0.1,0.3643026001173528
10,0.009000000000000001,0.01,0.4114307185317546
10,0.009000000000000001,0.02,0.37928858374538116
10,0.009000000000000001,0.03,0.3942697730478856
10,0.009000000000000001,0.04,0.3988690284309754
10,0.009000000000000001,0.05,0.39169449648776733
10,0.009000000000000001,0.06,0.37046987352518135
10,0.009000000000000001,0.07,0.3642360661906929
10,0.009000000000000001,0.08,0.3642360661906929
10,0.009000000000000001,0.09,0.3643026001173528
10,0.009000000000000001,0.1,0.3643026001173528
10,0.01,0.01,0.4114307185317546
10,0.01,0.02,0.37928858374538116
10,0.01,0.03,0.3942697730478856
10,0.01,0.04,0.3988690284309754
10,0.01,0.05,0.39169449648776733
10,0.01,0.06,0.37046987352518135
10,0.01,0.07,0.3642360661906929
10,0.01,0.08,0.3642360661906929
10,0.01,0.09,0.3643026001173528
10,0.01,0.1,0.3643026001173528
